Date,EURUSD
20110223,1.3731
20110224,1.3773
20110225,1.3762
20110228,1.3834
20110301,1.3825
20110302,1.3809
20110303,1.385
20110304,1.3957
20110307,1.4028
20110308,1.3898
20110309,1.3928
20110310,1.3817
20110311,1.3773
20110314,1.3948
20110315,1.3884
20110316,1.3951
20110317,1.4004
20110318,1.413
20110321,1.4194
20110322,1.4211
20110323,1.4136
20110324,1.4128
20110325,1.4115
20110328,1.4032
20110329,1.4066
20110330,1.409
20110331,1.4207
20110401,1.4141
20110404,1.424
20110405,1.4166
20110406,1.43
20110407,1.4283
20110408,1.4401
20110411,1.4434
20110412,1.447
20110413,1.4493
20110414,1.4401
20110415,1.445
20110418,1.4275
20110419,1.4302
20110420,1.4515
20110421,1.4584
20110422,
20110425,
20110426,1.4617
20110427,1.4668
20110428,1.4794
20110429,1.486
20110502,1.4837
20110503,1.478
20110504,1.4882
20110505,1.4814
20110506,1.4501
20110509,1.4397
20110510,1.4358
20110511,1.4357
20110512,1.4153
20110513,1.428
20110516,1.4143
20110517,1.4171
20110518,1.4227
20110519,1.4265
20110520,1.4237
20110523,1.402
20110524,1.4089
20110525,1.4069
20110526,1.4168
20110527,1.4265
20110530,1.4272
20110531,1.4385
20110601,1.4408
20110602,1.446
20110603,1.4488
20110606,1.4596
20110607,1.4652
20110608,1.4608
20110609,1.4614
20110610,1.4486
20110613,1.4354
20110614,1.4448
20110615,1.4292
20110616,1.4088
20110617,1.427
20110620,1.4235
20110621,1.4373
20110622,1.4397
20110623,1.4212
20110624,1.422
20110627,1.4205
20110628,1.4261
20110629,1.4425
20110630,1.4453
20110701,1.4488
20110704,1.45
20110705,1.4461
20110706,1.4318
20110707,1.4247
20110708,1.4242
20110711,1.4056
20110712,1.3975
20110713,1.4073
20110714,1.4202
20110715,1.4146
20110718,1.4045
20110719,1.416
20110720,1.4207
20110721,1.4222
20110722,1.4391
20110725,1.438
20110726,1.4471
20110727,1.4446
20110728,1.426
20110729,1.426
20110801,1.4415
20110802,1.417
20110803,1.43
20110804,1.4229
20110805,1.4155
20110808,1.4225
20110809,1.4267
20110810,1.4367
20110811,1.4143
20110812,1.425
20110815,1.4309
20110816,1.436
20110817,1.4477
20110818,1.4369
20110819,1.4385
20110822,1.4413
20110823,1.4462
20110824,1.4433
20110825,1.4424
20110826,1.4402
20110829,1.4487
20110830,1.4402
20110831,1.445
20110901,1.4285
20110902,1.4255
20110905,1.4126
20110906,1.4099
20110907,1.4036
20110908,1.4044
20110909,1.3817
20110912,1.3656
20110913,1.3645
20110914,1.3729
20110915,1.3795
20110916,1.376
20110919,1.3641
20110920,1.371
20110921,1.3636
20110922,1.3448
20110923,1.343
20110926,1.35
20110927,1.3579
20110928,1.3631
20110929,1.3615
20110930,1.3503
20111003,1.3327
20111004,1.3181
20111005,1.3337
20111006,1.3269
20111007,1.3434
20111010,1.3593
20111011,1.3607
20111012,1.3766
20111013,1.3727
20111014,1.3807
20111017,1.3776
20111018,1.3676
20111019,1.3828
20111020,1.3807
20111021,1.3798
20111024,1.3856
20111025,1.3918
20111026,1.3927
20111027,1.4038
20111028,1.416
20111031,1.4001
20111101,1.3627
20111102,1.3809
20111103,1.3773
20111104,1.3773
20111107,1.3742
20111108,1.3788
20111109,1.3633
20111110,1.3616
20111111,1.365
20111114,1.3659
20111115,1.3532
20111116,1.3484
20111117,1.348
20111118,1.3576
20111121,1.3458
20111122,1.3535
20111123,1.3387
20111124,1.3373
20111125,1.3229
20111128,1.3348
20111129,1.3336
20111130,1.3418
20111201,1.3492
20111202,1.3511
20111205,1.3442
20111206,1.3394
20111207,1.3377
20111208,1.341
20111209,1.3384
20111212,1.3251
20111213,1.3181
20111214,1.2993
20111215,1.3019
20111216,1.3064
20111219,1.3039
20111220,1.3074
20111221,1.3054
20111222,1.3047
20111223,1.3057
20111226,
20111227,1.3069
20111228,1.3074
20111229,1.2889
20111230,1.2939
20120102,1.2935
20120103,1.3014
20120104,1.2948
20120105,1.2832
20120106,1.2776
20120109,1.2728
20120110,1.2808
20120111,1.2718
20120112,1.2736
20120113,1.2771
20120116,1.2669
20120117,1.279
20120118,1.2831
20120119,1.2911
20120120,1.2902
20120123,1.3017
20120124,1.3003
20120125,1.2942
20120126,1.3145
20120127,1.3145
20120130,1.311
20120131,1.3176
20120201,1.3175
20120202,1.3094
20120203,1.316
20120206,1.3042
20120207,1.3113
20120208,1.3274
20120209,1.3288
20120210,1.3189
20120213,1.3254
20120214,1.3169
20120215,1.3092
20120216,1.2982
20120217,1.3159
20120220,1.3266
20120221,1.3222
20120222,1.323
20120223,1.33
20120224,1.3412
20120227,1.3388
20120228,1.3454
20120229,1.3443
20120301,1.3312
20120302,1.3217
20120305,1.322
20120306,1.3153
20120307,1.312
20120308,1.3242
20120309,1.3191
20120312,1.3119
20120313,1.3057
20120314,1.3062
20120315,1.3057
20120316,1.3116
20120319,1.315
20120320,1.3198
20120321,1.3225
20120322,1.3167
20120323,1.3242
20120326,1.3276
20120327,1.3333
20120328,1.3337
20120329,1.3272
20120330,1.3356
20120402,1.3319
20120403,1.3315
20120404,1.3142
20120405,1.3068
20120406,
20120409,
20120410,1.3114
20120411,1.3131
20120412,1.3153
20120413,1.3148
20120416,1.3024
20120417,1.3132
20120418,1.3093
20120419,1.3086
20120420,1.3192
20120423,1.3131
20120424,1.3161
20120425,1.3206
20120426,1.3215
20120427,1.3229
20120430,1.3214
20120501,
20120502,1.3131
20120503,1.3123
20120504,1.3132
20120507,1.3033
20120508,1.3025
20120509,1.295
20120510,1.2961
20120511,1.2944
20120514,1.2863
20120515,1.2843
20120516,1.2738
20120517,1.2682
20120518,1.2721
20120521,1.275
20120522,1.2768
20120523,1.2659
20120524,1.2557
20120525,1.2546
20120528,1.2566
20120529,1.2523
20120530,1.2438
20120531,1.2403
20120601,1.2322
20120604,1.2437
20120605,1.2429
20120606,1.2485
20120607,1.2595
20120608,1.2468
20120611,1.2544
20120612,1.2492
20120613,1.2534
20120614,1.2551
20120615,1.2596
20120618,1.2618
20120619,1.2619
20120620,1.2704
20120621,1.267
20120622,1.2539
20120625,1.2488
20120626,1.2475
20120627,1.2478
20120628,1.2418
20120629,1.259
20120702,1.2593
20120703,1.2575
20120704,1.256
20120705,1.2426
20120706,1.2377
20120709,1.2293
20120710,1.2285
20120711,1.226
20120712,1.2178
20120713,1.2185
20120716,1.2177
20120717,1.2281
20120718,1.2234
20120719,1.2287
20120720,1.22
20120723,1.2105
20120724,1.2089
20120725,1.2134
20120726,1.226
20120727,1.2317
20120730,1.2246
20120731,1.2284
20120801,1.2298
20120802,1.2346
20120803,1.2245
20120806,1.2379
20120807,1.2436
20120808,1.2336
20120809,1.2301
20120810,1.2262
20120813,1.2339
20120814,1.2352
20120815,1.2276
20120816,1.2279
20120817,1.2337
20120820,1.23
20120821,1.2428
20120822,1.2448
20120823,1.2552
20120824,1.2507
20120827,1.253
20120828,1.2548
20120829,1.2545
20120830,1.2544
20120831,1.2611
20120903,1.2568
20120904,1.2579
20120905,1.2578
20120906,1.2638
20120907,1.2706
20120910,1.2776
20120911,1.2787
20120912,1.2896
20120913,1.291
20120914,1.3095
20120917,1.3086
20120918,1.3054
20120919,1.3002
20120920,1.2954
20120921,1.2988
20120924,1.2916
20120925,1.2932
20120926,1.2845
20120927,1.2874
20120928,1.293
20121001,1.2877
20121002,1.293
20121003,1.2904
20121004,1.2951
20121005,1.3002
20121008,1.2958
20121009,1.2953
20121010,1.2889
20121011,1.2918
20121012,1.297
20121015,1.2971
20121016,1.3046
20121017,1.312
20121018,1.3118
20121019,1.3035
20121022,1.3063
20121023,1.3005
20121024,1.2942
20121025,1.2993
20121026,1.2908
20121029,1.2898
20121030,1.2962
20121031,1.2993
20121101,1.2975
20121102,1.285
20121105,1.2777
20121106,1.28
20121107,1.2746
20121108,1.2736
20121109,1.2694
20121112,1.2735
20121113,1.2696
20121114,1.2726
20121115,1.2756
20121116,1.2745
20121119,1.2762
20121120,1.2809
20121121,1.2805
20121122,1.2893
20121123,1.2909
20121126,1.2964
20121127,1.2961
20121128,1.2891
20121129,1.2994
20121130,1.2986
20121203,1.3057
20121204,1.3092
20121205,1.3065
20121206,1.3072
20121207,1.2905
20121210,1.293
20121211,1.2993
20121212,1.304
20121213,1.3077
20121214,1.3081
20121217,1.316
20121218,1.3178
20121219,1.3302
20121220,1.3246
20121221,1.3209
20121224,1.3218
20121227,1.3266
20121228,1.3183
20121231,1.3194
20130102,1.3262
20130103,1.3102
20130104,1.3012
20130107,1.3039
20130108,1.3086
20130109,1.3056
20130110,1.3113
20130111,1.3274
20130114,1.3341
20130115,1.3327
20130116,1.3277
20130117,1.3368
20130118,1.3324
20130121,1.3323
20130122,1.3317
20130123,1.333
20130124,1.3349
20130125,1.3469
20130128,1.3444
20130129,1.3433
20130130,1.3541
20130131,1.355
20130201,1.3644
20130204,1.3552
20130205,1.3537
20130206,1.3517
20130207,1.3546
20130208,1.3374
20130211,1.3391
20130212,1.3438
20130213,1.348
20130214,1.3327
20130215,1.3325
20130218,1.3352
20130219,1.3349
20130220,1.337
20130221,1.3186
20130222,1.3186
20130225,1.3304
20130226,1.3077
20130227,1.3097
20130228,1.3129
20130301,1.3
20130304,1.3007
20130305,1.3034
20130306,1.3035
20130307,1.301
20130308,1.309
20130311,1.2994
20130312,1.3053
20130313,1.2981
20130314,1.2937
20130315,1.3086
20130318,1.2929
20130319,1.2944
20130320,1.2945
20130321,1.291
20130322,1.2948
20130325,1.2935
20130326,1.2861
20130327,1.2768
20130328,1.2805
20130402,1.284
20130403,1.2828
20130404,1.2818
20130405,1.2944
20130408,1.3023
20130409,1.304
20130410,1.3086
20130411,1.3119
20130412,1.3052
20130415,1.3081
20130416,1.3129
20130417,1.3129
20130418,1.3045
20130419,1.3115
20130422,1.3037
20130423,1.299
20130424,1.3006
20130425,1.308
20130426,1.2999
20130429,1.3113
20130430,1.3072
20130502,1.3191
20130503,1.3114
20130506,1.3107
20130507,1.3107
20130508,1.3135
20130509,1.3142
20130510,1.2988
20130513,1.2973
20130514,1.2977
20130515,1.2864
20130516,1.289
20130517,1.2869
20130520,1.2853
20130521,1.2866
20130522,1.2923
20130523,1.2888
20130524,1.2939
20130527,1.2939
20130528,1.2938
20130529,1.2952
20130530,1.2944
20130531,1.3006
20130603,1.3008
20130604,1.3092
20130605,1.3067
20130606,1.3118
20130607,1.326
20130610,1.3209
20130611,1.3273
20130612,1.3277
20130613,1.3315
20130614,1.3303
20130617,1.3337
20130618,1.3374
20130619,1.3406
20130620,1.32
20130621,1.318
20130624,1.3086
20130625,1.3134
20130626,1.3024
20130627,1.3032
20130628,1.308
20130701,1.3037
20130702,1.3017
20130703,1.2959
20130704,1.2984
20130705,1.2883
20130708,1.285
20130709,1.2857
20130710,1.2813
20130711,1.3044
20130712,1.3034
20130715,1.3012
20130716,1.3118
20130717,1.3136
20130718,1.3093
20130719,1.3123
20130722,1.3166
20130723,1.318
20130724,1.3246
20130725,1.3202
20130726,1.326
20130729,1.327
20130730,1.3284
20130731,1.3275
20130801,1.3236
20130802,1.3203
20130805,1.3257
20130806,1.328
20130807,1.3305
20130808,1.336
20130809,1.3373
20130812,1.328
20130813,1.329
20130814,1.3243
20130815,1.3297
20130816,1.334
20130819,1.3344
20130820,1.3392
20130821,1.3384
20130822,1.3323
20130823,1.3355
20130826,1.3361
20130827,1.3338
20130828,1.3347
20130829,1.3266
20130830,1.3235
20130902,1.3207
20130903,1.3172
20130904,1.3171
20130905,1.3202
20130906,1.3117
20130909,1.3194
20130910,1.324
20130911,1.3268
20130912,1.329
20130913,1.3295
20130916,1.3357
20130917,1.3356
20130918,1.3352
20130919,1.3545
20130920,1.3514
20130923,1.3508
20130924,1.3473
20130925,1.3504
20130926,1.3499
20130927,1.3537
20130930,1.3505
20131001,1.3554
20131002,1.3515
20131003,1.3594
20131004,1.3593
20131007,1.3572
20131008,1.3576
20131009,1.3515
20131010,1.3532
20131011,1.3566
20131014,1.3564
20131015,1.3493
20131016,1.3561
20131017,1.3662
20131018,1.3684
20131021,1.3667
20131022,1.3674
20131023,1.3752
20131024,1.3805
20131025,1.3777
20131028,1.3784
20131029,1.3768
20131030,1.3755
20131031,1.3641
20131101,1.3505
20131104,1.3506
20131105,1.3494
20131106,1.3517
20131107,1.3365
20131108,1.3431
20131111,1.3394
20131112,1.3432
20131113,1.3415
20131114,1.3436
20131115,1.346
20131118,1.3517
20131119,1.3502
20131120,1.3527
20131121,1.3472
20131122,1.3518
20131125,1.3514
20131126,1.3547
20131127,1.3596
20131128,1.3592
20131129,1.3611
20131202,1.3536
20131203,1.3578
20131204,1.3592
20131205,1.3594
20131206,1.3661
20131209,1.3722
20131210,1.375
20131211,1.3767
20131212,1.3775
20131213,1.3727
20131216,1.3776
20131217,1.3749
20131218,1.3749
20131219,1.3667
20131220,1.3655
20131223,1.3702
20131224,1.3684
20131227,1.3814
20131230,1.3783
20131231,1.3791
20140102,1.3658
20140103,1.3634
20140106,1.3602
20140107,1.3641
20140108,1.3594
20140109,1.3612
20140110,1.3587
20140113,1.3654
20140114,1.3667
20140115,1.3606
20140116,1.3597
20140117,1.3584
20140120,1.3566
20140121,1.3526
20140122,1.3566
20140123,1.3639
20140124,1.3687
20140127,1.3658
20140128,1.3649
20140129,1.3608
20140130,1.3574
20140131,1.3516
20140203,1.3498
20140204,1.3519
20140205,1.3543
20140206,1.3495
20140207,1.3574
20140210,1.3638
20140211,1.3676
20140212,1.3573
20140213,1.3675
20140214,1.3707
20140217,1.3699
20140218,1.3731
20140219,1.3745
20140220,1.3706
20140221,1.3707
20140224,1.3735
20140225,1.3754
20140226,1.3726
20140227,1.3656
20140228,1.3813
20140303,1.3768
20140304,1.3768
20140305,1.3732
20140306,1.3745
20140307,1.3894
20140310,1.3881
20140311,1.385
20140312,1.3887
20140313,1.3942
20140314,1.3884
20140317,1.3906
20140318,1.3902
20140319,1.3913
20140320,1.3762
20140321,1.378
20140324,1.3774
20140325,1.3789
20140326,1.3791
20140327,1.3758
20140328,1.3759
20140331,1.3788
20140401,1.379
20140402,1.3795
20140403,1.3771
20140404,1.37
20140407,1.3723
20140408,1.3774
20140409,1.3794
20140410,1.3867
20140411,1.3872
20140414,1.3827
20140415,1.3803
20140416,1.384
20140417,1.3855
20140422,1.3817
20140423,1.3834
20140424,1.382
20140425,1.3831
20140428,1.3861
20140429,1.3826
20140430,1.385
20140502,1.3862
20140505,1.3874
20140506,1.3945
20140507,1.3927
20140508,1.3953
20140509,1.3781
20140512,1.3765
20140513,1.3703
20140514,1.3719
20140515,1.3659
20140516,1.3696
20140519,1.3715
20140520,1.3702
20140521,1.3676
20140522,1.3668
20140523,1.363
20140526,1.3635
20140527,1.3638
20140528,1.3608
20140529,1.3612
20140530,1.3607
20140602,1.3611
20140603,1.3645
20140604,1.3627
20140605,1.3567
20140606,1.3642
20140609,1.3608
20140610,1.3547
20140611,1.3547
20140612,1.3528
20140613,1.3534
20140616,1.3532
20140617,1.3568
20140618,1.3563
20140619,1.362
20140620,1.3588
20140623,1.3596
20140624,1.3618
20140625,1.3615
20140626,1.3606
20140627,1.362
20140630,1.3658
